shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
[@1.0.5502541@]11,43.469949,-80.536259,258,11321.39452000471
[@1.0.5502541@]11,43.470788,-80.537716,259,11471.40296578325
[@1.0.5502541@]11,43.470842,-80.537807,260,11480.883600870126
[@1.0.5502541@]11,43.470903,-80.537904,261,11491.234906163974
[@1.0.5502541@]11,43.470948,-80.53799,262,11499.785900861963
[@1.0.5502541@]11,43.470987,-80.538058,263,11506.776349740878
[@1.0.5502541@]11,43.471256,-80.538519,264,11554.484594071115
[@1.0.5502541@]11,43.471688,-80.539254,265,11630.765940347403
[@1.0.5502541@]11,43.472019,-80.539772,266,11686.429748212135
[@1.0.5502541@]11,43.472127,-80.539941,267,11704.590971450736
[@1.0.5502541@]11,43.472587,-80.54052,268,11773.828975983834
[@1.0.5502541@]11,43.472758,-80.540733,269,11799.446139227488
[@1.0.5502541@]11,43.472908,-80.540893,270,11820.526882409184
[@1.0.5502541@]11,43.473255,-80.541226,271,11867.52005910314
[@1.0.5502541@]11,43.4733722,-80.5413298,272,11883.002743593022
[@1.0.5502541@]11,43.473404296,-80.54129367,273,11887.60722369265
[@1.0.5502541@]11,43.4733722,-80.5413298,274,11892.211703792278
[@1.0.5502541@]11,43.47343,-80.541381,275,11899.847222835182
[@1.0.5502541@]11,43.473682,-80.541592,276,11932.617207761103
[@1.0.5502541@]11,43.473716,-80.541617,277,11936.898491697899
[@1.0.5502541@]11,43.474098,-80.541912,278,11985.563208835345
[@1.0.5502541@]11,43.475012,-80.54247,279,12096.660643381678
[@1.0.5502541@]11,43.475836,-80.542862,280,12193.537363557924
[@1.0.5502541@]11,43.47588,-80.542879,281,12198.616003894977
[@1.0.5502541@]11,43.475985,-80.542929,282,12210.962008921
[@1.0.5502541@]11,43.47605,-80.54296,283,12218.606365714124
[@1.0.5502541@]11,43.4777255,-80.5437795,284,12416.18963310849
[@1.0.5502541@]11,43.479401,-80.544599,285,12613.77228539033
[@1.0.5502541@]11,43.47994,-80.544839,286,12676.721874222307
[@1.0.5502541@]11,43.480565,-80.545034,287,12747.937588697343
[@1.0.5502541@]11,43.481331,-80.54518,288,12833.875593226145
[@1.0.5502541@]11,43.4816028,-80.5451947,289,12864.104798036198
[@1.0.5502541@]11,43.481607188,-80.54511444,290,12870.595745156894
[@1.0.5502541@]11,43.4816028,-80.5451947,291,12877.08669227759
[@1.0.5502541@]11,43.482011,-80.545217,292,12922.486652098707
[@1.0.5502541@]11,43.482555,-80.545193,293,12982.973793840541
[@1.0.5502541@]11,43.483159,-80.545119,294,13050.362731747662
[@1.0.5502541@]11,43.485453,-80.544573,295,13309.075029688342
[@1.0.5502541@]11,43.485525,-80.544556,296,13317.192873386408
[@1.0.5502541@]11,43.485622,-80.544532,297,13328.145100891114
[@1.0.5502541@]11,43.486558,-80.544297,298,13433.877180804962
[@1.0.5502541@]11,43.486589,-80.54429,299,13437.368539557221
[@1.0.5502541@]11,43.487717,-80.54382,300,13568.329229845122
[@1.0.5502541@]11,43.488576,-80.543313,301,13672.176581865204
[@1.0.5502541@]11,43.489848,-80.542534,302,13826.862880888126
[@1.0.5502541@]11,43.490905,-80.541928,303,13954.086336066353
