shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S10014,45.477117,-73.545715,40095,11.980
S10014,45.477117,-73.545715,40096,11.980
S10014,45.477253,-73.545531,40097,12.001
S10014,45.477393,-73.545352,40098,12.022
S10014,45.477537,-73.545181,40099,12.043
S10014,45.477684,-73.545017,40100,12.063
S10014,45.477837,-73.544860,40101,12.084
S10014,45.477991,-73.544711,40102,12.105
S10014,45.478151,-73.544569,40103,12.126
S10014,45.478313,-73.544433,40104,12.147
S10014,45.478478,-73.544307,40105,12.168
S10014,45.478646,-73.544188,40106,12.189
S10014,45.478816,-73.544077,40107,12.209
S10014,45.478990,-73.543975,40108,12.230
S10014,45.479165,-73.543880,40109,12.251
S10014,45.479342,-73.543795,40110,12.272
S10014,45.479342,-73.543795,40111,12.272
S10014,45.479494,-73.543728,40112,12.290
S10014,45.479647,-73.543667,40113,12.307
S10014,45.479647,-73.543667,40114,12.307
S10014,45.479952,-73.543552,40115,12.342
S10014,45.480438,-73.543373,40116,12.398
S10014,45.481526,-73.542971,40117,12.523
S10014,45.482049,-73.542779,40118,12.583
S10014,45.482965,-73.542441,40119,12.688
S10014,45.483005,-73.542426,40120,12.693
S10014,45.483005,-73.542426,40121,12.693
S10014,45.483313,-73.542315,40122,12.728
S10014,45.483313,-73.542315,40123,12.728
S10014,45.483468,-73.542264,40124,12.746
S10014,45.483624,-73.542219,40125,12.764
S10014,45.483624,-73.542219,40126,12.764
S10014,45.483781,-73.542181,40127,12.781
S10014,45.483939,-73.542153,40128,12.799
S10014,45.483939,-73.542153,40129,12.799
S10014,45.484044,-73.542139,40130,12.811
S10014,45.484150,-73.542133,40131,12.823
S10014,45.484256,-73.542132,40132,12.835
S10014,45.484256,-73.542132,40133,12.835
S10014,45.484256,-73.542132,40134,12.835
S10014,45.484386,-73.542139,40135,12.849
S10014,45.484514,-73.542157,40136,12.863
S10014,45.484641,-73.542184,40137,12.878
S10014,45.484768,-73.542223,40138,12.892
S10014,45.484892,-73.542270,40139,12.906
S10014,45.485016,-73.542327,40140,12.921
S10014,45.485135,-73.542393,40141,12.935
S10014,45.485253,-73.542469,40142,12.949
S10014,45.485367,-73.542553,40143,12.964
S10014,45.485479,-73.542647,40144,12.978
S10014,45.485586,-73.542749,40145,12.992
S10014,45.485689,-73.542859,40146,13.007
S10014,45.485788,-73.542977,40147,13.021
S10014,45.485883,-73.543103,40148,13.036
S10014,45.485972,-73.543234,40149,13.050
S10014,45.486056,-73.543374,40150,13.064
S10014,45.486135,-73.543520,40151,13.079
S10014,45.486207,-73.543671,40152,13.093
S10014,45.486275,-73.543828,40153,13.107
S10014,45.486335,-73.543989,40154,13.121
S10014,45.486390,-73.544156,40155,13.136
S10014,45.486438,-73.544326,40156,13.150
S10014,45.486480,-73.544500,40157,13.165
S10014,45.486515,-73.544677,40158,13.179
S10014,45.486543,-73.544856,40159,13.193
S10014,45.486563,-73.545037,40160,13.208
S10014,45.486578,-73.545219,40161,13.222
S10014,45.486585,-73.545402,40162,13.236
S10014,45.486585,-73.545586,40163,13.251
S10014,45.486577,-73.545769,40164,13.265
S10014,45.486564,-73.545952,40165,13.279
S10014,45.486564,-73.545952,40166,13.279
S10014,45.486546,-73.546112,40167,13.292
S10014,45.486523,-73.546270,40168,13.305
S10014,45.486497,-73.546428,40169,13.317
S10014,45.486465,-73.546584,40170,13.330
S10014,45.486465,-73.546584,40171,13.330
S10014,45.486397,-73.546892,40172,13.355
S10014,45.486326,-73.547198,40173,13.380
S10014,45.486293,-73.547331,40174,13.392
S10014,45.486119,-73.548057,40175,13.451
S10014,45.485334,-73.551324,40176,13.721
S10014,45.485334,-73.551324,40177,13.721
S10014,45.485277,-73.551566,40178,13.741
S10014,45.485222,-73.551810,40179,13.761
S10014,45.485222,-73.551810,40180,13.761
S10014,45.485188,-73.551974,40181,13.775
S10014,45.485159,-73.552139,40182,13.788
S10014,45.485136,-73.552305,40183,13.801
S10014,45.485136,-73.552305,40184,13.801
S10014,45.485136,-73.552305,40185,13.801
S10014,45.485116,-73.552485,40186,13.816
S10014,45.485103,-73.552667,40187,13.830
S10014,45.485097,-73.552850,40188,13.844
S10014,45.485098,-73.553033,40189,13.858
S10014,45.485105,-73.553214,40190,13.873
S10014,45.485119,-73.553396,40191,13.887
S10014,45.485140,-73.553576,40192,13.901
S10014,45.485167,-73.553754,40193,13.915
S10014,45.485202,-73.553931,40194,13.930
S10014,45.485242,-73.554104,40195,13.944
S10014,45.485242,-73.554104,40196,13.944
S10014,45.485281,-73.554247,40197,13.956
S10014,45.485325,-73.554386,40198,13.968
S10014,45.485372,-73.554523,40199,13.980
S10014,45.485424,-73.554658,40200,13.992
S10014,45.485481,-73.554788,40201,14.004
S10014,45.485481,-73.554788,40202,14.004
S10014,45.485481,-73.554788,40203,14.004
S10014,45.485555,-73.554943,40204,14.018
S10014,45.485635,-73.555092,40205,14.033
S10014,45.485720,-73.555234,40206,14.048
S10014,45.485811,-73.555368,40207,14.062
S10014,45.485906,-73.555496,40208,14.077
S10014,45.486007,-73.555616,40209,14.091
S10014,45.486111,-73.555729,40210,14.106
S10014,45.486220,-73.555834,40211,14.121
S10014,45.486333,-73.555929,40212,14.135
S10014,45.486450,-73.556016,40213,14.150
S10014,45.486569,-73.556094,40214,14.164
S10014,45.486692,-73.556163,40215,14.179
S10014,45.486816,-73.556222,40216,14.194
S10014,45.486943,-73.556271,40217,14.208
S10014,45.487071,-73.556311,40218,14.223
S10014,45.487071,-73.556311,40219,14.223
S10014,45.487189,-73.556339,40220,14.236
S10014,45.487308,-73.556360,40221,14.249
S10014,45.487427,-73.556374,40222,14.262
S10014,45.487427,-73.556374,40223,14.262
S10014,45.487607,-73.556388,40224,14.283
S10014,45.487787,-73.556400,40225,14.303
S10014,45.487829,-73.556402,40226,14.307
S10014,45.488710,-73.556449,40227,14.405
S10014,45.488877,-73.556458,40228,14.424
S10014,45.488877,-73.556458,40229,14.424
S10014,45.489057,-73.556468,40230,14.444
S10014,45.489057,-73.556468,40231,14.444
S10014,45.489237,-73.556473,40232,14.464
S10014,45.489237,-73.556473,40233,14.464
S10014,45.489446,-73.556472,40234,14.487
S10014,45.489654,-73.556459,40235,14.510
S10014,45.489654,-73.556459,40236,14.510
S10014,45.489808,-73.556444,40237,14.527
S10014,45.489808,-73.556444,40238,14.527
S10014,45.489988,-73.556420,40239,14.547
S10014,45.489988,-73.556420,40240,14.547
S10014,45.490167,-73.556392,40241,14.567
S10014,45.490241,-73.556381,40242,14.576
S10014,45.490714,-73.556307,40243,14.628
S10014,45.490714,-73.556307,40244,14.628
S10014,45.490778,-73.556297,40245,14.636
S10014,45.490778,-73.556297,40246,14.636
S10014,45.491098,-73.556250,40247,14.671
S10014,45.491418,-73.556209,40248,14.707
S10014,45.492132,-73.556124,40249,14.787
S10014,45.492433,-73.556087,40250,14.820
S10014,45.492733,-73.556052,40251,14.854
S10014,45.493012,-73.556019,40252,14.885
S10014,45.493012,-73.556019,40253,14.885
S10014,45.493326,-73.555986,40254,14.920
S10014,45.493326,-73.555986,40255,14.920
S10014,45.493431,-73.555978,40256,14.931
S10014,45.493536,-73.555976,40257,14.943
S10014,45.493640,-73.555978,40258,14.955
S10014,45.493640,-73.555978,40259,14.955
S10014,45.493654,-73.555980,40260,14.956
S10014,45.493654,-73.555980,40261,14.956
S10014,45.493654,-73.555980,40262,14.956
S10014,45.493782,-73.555991,40263,14.970
S10014,45.493910,-73.556012,40264,14.985
S10014,45.494037,-73.556041,40265,14.999
S10014,45.494163,-73.556080,40266,15.013
S10014,45.494288,-73.556126,40267,15.028
S10014,45.494410,-73.556181,40268,15.042
S10014,45.494531,-73.556245,40269,15.056
S10014,45.494531,-73.556245,40270,15.056
S10014,45.494531,-73.556245,40271,15.056
S10014,45.494656,-73.556322,40272,15.071
S10014,45.494777,-73.556407,40273,15.086
S10014,45.494896,-73.556500,40274,15.101
S10014,45.495011,-73.556603,40275,15.117
S10014,45.495123,-73.556714,40276,15.132
S10014,45.495230,-73.556832,40277,15.147
S10014,45.495230,-73.556832,40278,15.147
S10014,45.495322,-73.556945,40279,15.160
S10014,45.495410,-73.557064,40280,15.174
S10014,45.495494,-73.557188,40281,15.187
S10014,45.495574,-73.557317,40282,15.201
S10014,45.495574,-73.557317,40283,15.201
S10014,45.495665,-73.557477,40284,15.217
S10014,45.495751,-73.557644,40285,15.233
S10014,45.495751,-73.557644,40286,15.233
S10014,45.495914,-73.557984,40287,15.265
S10014,45.496146,-73.558476,40288,15.312
S10014,45.496446,-73.559113,40289,15.371
S10014,45.496547,-73.559327,40290,15.392
S10014,45.496547,-73.559327,40291,15.392
S10014,45.496758,-73.559776,40292,15.434
S10014,45.497342,-73.561026,40293,15.551
S10014,45.497640,-73.561662,40294,15.611
S10014,45.497915,-73.562248,40295,15.666
S10014,45.498214,-73.562889,40296,15.726
S10014,45.498252,-73.562969,40297,15.734
S10014,45.498538,-73.563574,40298,15.790
S10014,45.498813,-73.564147,40299,15.845
S10014,45.499072,-73.564689,40300,15.896
S10014,45.499117,-73.564781,40301,15.905
S10014,45.499175,-73.564901,40302,15.916
S10014,45.499401,-73.565366,40303,15.960
S10014,45.499707,-73.565998,40304,16.020
S10014,45.500115,-73.566838,40305,16.100
S10014,45.500115,-73.566838,50001,16.100
S10014,45.500177,-73.566966,50002,16.112
S10014,45.500484,-73.567599,50003,16.172
S10014,45.500790,-73.568230,50004,16.232
S10014,45.500895,-73.568448,50005,16.253
S10014,45.500961,-73.568588,50006,16.266
S10014,45.501023,-73.568732,50007,16.279
S10014,45.501080,-73.568878,50008,16.292
S10014,45.501143,-73.569053,50009,16.308
S10014,45.501235,-73.569326,50010,16.331
S10014,45.501273,-73.569433,50011,16.340
S10014,45.501317,-73.569538,50012,16.350
S10014,45.501362,-73.569640,50013,16.359
S10014,45.501728,-73.570390,50014,16.431
S10014,45.501936,-73.570816,50015,16.471
S10014,45.502182,-73.571322,50016,16.519
S10014,45.502187,-73.571332,50017,16.520
S10014,45.502695,-73.572374,50018,16.619
S10014,45.502695,-73.572374,60001,16.619
S10014,45.502769,-73.572527,60002,16.634
S10014,45.502859,-73.572714,60003,16.652
S10014,45.502949,-73.572902,60004,16.669
S10014,45.503066,-73.573163,60005,16.694
S10014,45.503179,-73.573428,60006,16.718
S10014,45.503287,-73.573700,60007,16.742
S10014,45.503390,-73.573974,60008,16.766
S10014,45.503487,-73.574251,60009,16.791
S10014,45.503578,-73.574534,60010,16.815
S10014,45.503664,-73.574820,60011,16.839
S10014,45.503745,-73.575109,60012,16.863
S10014,45.503820,-73.575401,60013,16.888
S10014,45.503889,-73.575695,60014,16.912
S10014,45.503953,-73.575992,60015,16.936
S10014,45.504010,-73.576293,60016,16.961
S10014,45.504045,-73.576492,60017,16.977
S10014,45.504078,-73.576690,60018,16.993
S10014,45.504590,-73.579744,60019,17.238
S10014,45.504761,-73.580762,60020,17.320
S10014,45.507269,-73.595677,60021,18.518
S10014,45.507445,-73.596729,60022,18.603
S10014,45.510126,-73.612697,60023,19.886
S10014,45.510126,-73.612697,70001,19.886
S10014,45.512386,-73.626169,70002,20.968
S10014,45.512507,-73.626893,70003,21.026
S10014,45.512944,-73.629486,70004,21.234
S10014,45.512995,-73.629793,70005,21.259
S10014,45.513111,-73.630480,70006,21.314
S10014,45.513214,-73.631095,70007,21.363
S10014,45.513279,-73.631477,70008,21.394
S10014,45.513439,-73.632438,70009,21.471
S10014,45.513464,-73.632582,70010,21.483
S10014,45.513489,-73.632725,70011,21.494
S10014,45.513535,-73.632958,70012,21.513
S10014,45.513588,-73.633189,70013,21.532
S10014,45.513646,-73.633417,70014,21.551
S10014,45.513684,-73.633554,70015,21.563
S10014,45.513723,-73.633689,70016,21.574
S10014,45.513962,-73.634521,70017,21.644
S10014,45.513962,-73.634521,80001,21.644
S10014,45.514178,-73.635267,80002,21.707
S10014,45.514519,-73.636452,80003,21.807
S10014,45.515297,-73.639151,80004,22.035
S10014,45.515810,-73.640930,80005,22.186
S10014,45.516091,-73.641902,80006,22.268
S10014,45.516432,-73.643086,80007,22.367
S10014,45.516563,-73.643538,80008,22.406
S10014,45.516563,-73.643538,90001,22.406
S10014,45.517663,-73.647356,90002,22.728
S10014,45.518004,-73.648541,90003,22.828
S10014,45.519599,-73.654074,90004,23.295
S10014,45.519951,-73.655296,90005,23.398
S10014,45.520056,-73.655662,90006,23.429
S10014,45.520200,-73.656154,90007,23.471
S10014,45.520346,-73.656643,90008,23.512
S10014,45.520570,-73.657387,90009,23.576
S10014,45.520696,-73.657809,90010,23.611
S10014,45.520820,-73.658232,90011,23.647
S10014,45.520954,-73.658698,90012,23.686
