shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
2010681,51.065492,-114.105762,180013,22.822
2010681,51.065566,-114.105806,180014,22.831
2010681,51.065620,-114.105830,180015,22.837
2010681,51.065663,-114.105841,180016,22.842
2010681,51.065751,-114.105856,180017,22.852
2010681,51.065860,-114.105862,180018,22.864
2010681,51.066276,-114.105865,180019,22.910
2010681,51.066373,-114.105876,180020,22.921
2010681,51.066510,-114.105911,180021,22.936
2010681,51.066584,-114.105951,180022,22.945
2010681,51.066644,-114.105991,180023,22.952
2010681,51.066701,-114.106041,180024,22.959
2010681,51.066754,-114.106096,180025,22.966
2010681,51.066805,-114.106160,180026,22.974
2010681,51.066853,-114.106230,180027,22.981
2010681,51.066896,-114.106305,180028,22.988
2010681,51.066935,-114.106386,180029,22.995
2010681,51.066970,-114.106472,180030,23.002
2010681,51.067000,-114.106563,180031,23.010
2010681,51.067035,-114.106701,180032,23.020
2010681,51.067051,-114.106785,180033,23.026
2010681,51.067065,-114.106880,180034,23.033
2010681,51.067089,-114.107107,180035,23.049
2010681,51.067141,-114.107786,180036,23.097
2010681,51.067168,-114.108163,180037,23.124
2010681,51.067189,-114.108541,180038,23.150
2010681,51.067211,-114.109085,180039,23.189
2010681,51.067222,-114.109661,180040,23.229
2010681,51.067222,-114.110578,180041,23.293
2010681,51.067225,-114.110806,180042,23.309
2010681,51.067229,-114.110974,180043,23.321
2010681,51.067243,-114.111188,180044,23.336
2010681,51.067267,-114.111409,180045,23.352
2010681,51.067299,-114.111608,180046,23.366
2010681,51.067347,-114.111835,180047,23.383
2010681,51.067403,-114.112044,180048,23.399
2010681,51.067474,-114.112254,180049,23.416
2010681,51.067549,-114.112439,180050,23.431
2010681,51.067620,-114.112589,180051,23.444
2010681,51.067696,-114.112733,180052,23.457
2010681,51.067779,-114.112867,180053,23.470
2010681,51.067878,-114.113007,180054,23.485
2010681,51.067976,-114.113128,180055,23.499
2010681,51.068080,-114.113237,180056,23.513
2010681,51.068185,-114.113339,180057,23.526
2010681,51.068296,-114.113432,180058,23.540
2010681,51.068522,-114.113613,180059,23.569
2010681,51.069286,-114.114211,180060,23.663
2010681,51.069557,-114.114424,180061,23.697
2010681,51.071104,-114.115635,180062,23.889
2010681,51.071139,-114.115663,180063,23.893
2010681,51.071139,-114.115663,190001,23.893
2010681,51.073346,-114.117398,190002,24.167
2010681,51.073721,-114.117661,190003,24.213
2010681,51.073988,-114.117836,190004,24.245
2010681,51.074274,-114.118010,190005,24.279
2010681,51.074598,-114.118198,190006,24.317
2010681,51.074792,-114.118319,190007,24.341
2010681,51.075090,-114.118536,190008,24.377
2010681,51.075377,-114.118785,190009,24.413
2010681,51.075651,-114.119068,190010,24.450
2010681,51.075717,-114.119142,190011,24.459
2010681,51.075864,-114.119316,190012,24.479
2010681,51.076273,-114.119814,190013,24.537
2010681,51.076436,-114.120003,190014,24.559
2010681,51.076575,-114.120151,190015,24.578
2010681,51.076769,-114.120340,190016,24.603
2010681,51.076899,-114.120455,190017,24.620
2010681,51.077106,-114.120625,190018,24.646
2010681,51.077782,-114.121157,190019,24.730
2010681,51.077819,-114.121180,190020,24.734
2010681,51.078186,-114.121475,190021,24.780
2010681,51.078408,-114.121642,190022,24.807
2010681,51.079125,-114.122167,190023,24.895
2010681,51.079453,-114.122414,190024,24.935
2010681,51.080240,-114.123034,190025,25.033
2010681,51.080240,-114.123034,200001,25.033
2010681,51.080999,-114.123630,200002,25.127
2010681,51.081228,-114.123818,200003,25.156
2010681,51.081561,-114.124101,200004,25.198
2010681,51.081983,-114.124486,200005,25.252
2010681,51.082273,-114.124769,200006,25.290
2010681,51.082579,-114.125082,200007,25.330
2010681,51.082756,-114.125274,200008,25.354
2010681,51.082983,-114.125527,200009,25.385
2010681,51.083318,-114.125918,200010,25.431
2010681,51.083584,-114.126249,200011,25.469
2010681,51.083709,-114.126408,200012,25.487
2010681,51.084060,-114.126876,200013,25.538
2010681,51.084212,-114.127087,200014,25.560
2010681,51.084517,-114.127524,200015,25.606
2010681,51.084924,-114.128130,200016,25.668
2010681,51.085341,-114.128778,200017,25.733
2010681,51.085632,-114.129254,200018,25.779
2010681,51.086027,-114.129928,200019,25.844
2010681,51.086089,-114.130037,200020,25.854
2010681,51.086099,-114.130050,200021,25.856
2010681,51.086606,-114.130919,200022,25.939
2010681,51.086816,-114.131289,200023,25.974
2010681,51.086816,-114.131289,210001,25.974
2010681,51.086828,-114.131311,210002,25.976
2010681,51.087161,-114.131924,210003,26.032
2010681,51.087301,-114.132187,210004,26.056
2010681,51.087647,-114.132828,210005,26.116
2010681,51.087775,-114.133071,210006,26.138
2010681,51.087916,-114.133351,210007,26.163
2010681,51.088380,-114.134292,210008,26.247
2010681,51.088544,-114.134609,210009,26.275
2010681,51.088675,-114.134847,210010,26.298
2010681,51.088874,-114.135166,210011,26.329
2010681,51.089070,-114.135439,210012,26.358
2010681,51.089312,-114.135734,210013,26.392
2010681,51.089564,-114.136012,210014,26.426
2010681,51.090523,-114.137038,210015,26.555
2010681,51.090617,-114.137143,210016,26.567
2010681,51.090886,-114.137470,210017,26.605
2010681,51.091141,-114.137821,210018,26.643
2010681,51.091240,-114.137969,210019,26.658
2010681,51.091755,-114.138797,210020,26.739
2010681,51.092326,-114.139732,210021,26.831
2010681,51.095137,-114.144458,210022,27.286
2010681,51.095628,-114.145291,210023,27.366
2010681,51.096770,-114.147248,210024,27.553
2010681,51.097262,-114.148082,210025,27.633
2010681,51.098490,-114.150149,210026,27.832
